Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Men's Street Footwear,$45.00,400,"$180,000.00","$54,000.00",30%,In-store
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Men's Athletic Footwear,$35.00,250,"$87,500.00","$30,625.00",35%,In-store
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Women's Street Footwear,$35.00,150,"$52,500.00","$15,750.00",30%,In-store
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,$35.00,125,"$43,750.00","$13,125.00",30%,In-store
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Men's Apparel,$45.00,125,"$56,250.00","$28,125.00",50%,In-store
West Gear,1185732,2021-10-06,Midwest,Iowa,Des Moines,Women's Apparel,$50.00,250,"$125,000.00","$50,000.00",40%,In-store
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Men's Street Footwear,$45.00,400,"$180,000.00","$54,000.00",30%,In-store
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Men's Athletic Footwear,$35.00,275,"$96,250.00","$33,688.00",35%,In-store
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Street Footwear,$35.00,220,"$77,000.00","$23,100.00",30%,In-store
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,$35.00,200,"$70,000.00","$21,000.00",30%,In-store
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Men's Apparel,$60.00,175,"$105,000.00","$52,500.00",50%,In-store
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Apparel,$65.00,275,"$178,750.00","$71,500.00",40%,In-store
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Men's Street Footwear,$60.00,525,"$315,000.00","$94,500.00",30%,In-store
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Men's Athletic Footwear,$50.00,325,"$162,500.00","$56,875.00",35%,In-store
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Women's Street Footwear,$50.00,275,"$137,500.00","$41,250.00",30%,In-store
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Women's Athletic Footwear,$50.00,225,"$112,500.00","$33,750.00",30%,In-store
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Men's Apparel,$60.00,225,"$135,000.00","$67,500.00",50%,In-store
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Women's Apparel,$65.00,325,"$211,250.00","$84,500.00",40%,In-store
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Men's Street Footwear,$30.00,450,"$135,000.00","$40,500.00",30%,In-store
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Men's Athletic Footwear,$30.00,250,"$75,000.00","$26,250.00",35%,In-store
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Street Footwear,$20.00,250,"$50,000.00","$15,000.00",30%,In-store
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Athletic Footwear,$25.00,100,"$25,000.00","$7,500.00",30%,In-store
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Men's Apparel,$40.00,150,"$60,000.00","$30,000.00",50%,In-store
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Apparel,$30.00,250,"$75,000.00","$30,000.00",40%,In-store
West Gear,1185732,2021-02-03,Midwest,Iowa,Des Moines,Men's Street Footwear,$30.00,500,"$150,000.00","$45,000.00",30%,In-store
West Gear,1185732,2021-02-03,Midwest,Iowa,Des Moines,Men's Athletic Footwear,$30.00,150,"$45,000.00","$15,750.00",35%,In-store
West Gear,1185732,2021-02-03,Midwest,Iowa,Des Moines,Women's Street Footwear,$20.00,200,"$40,000.00","$12,000.00",30%,In-store
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$25.00,75,"$18,750.00","$5,625.00",30%,In-store
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,$40.00,150,"$60,000.00","$30,000.00",50%,In-store
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,$15.00,250,"$37,500.00","$15,000.00",40%,In-store
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$20.00,470,"$94,000.00","$28,200.00",30%,In-store
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$20.00,175,"$35,000.00","$12,250.00",35%,In-store
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$10.00,225,"$22,500.00","$6,750.00",30%,In-store
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$15.00,75,"$11,250.00","$3,375.00",30%,In-store
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Men's Apparel,$30.00,125,"$37,500.00","$18,750.00",50%,In-store
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women's Apparel,$20.00,225,"$45,000.00","$18,000.00",40%,In-store
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$20.00,450,"$90,000.00","$27,000.00",30%,In-store
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$20.00,150,"$30,000.00","$10,500.00",35%,In-store
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$10.00,150,"$15,000.00","$4,500.00",30%,In-store
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$15.00,75,"$11,250.00","$3,375.00",30%,In-store
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,$60.00,100,"$60,000.00","$30,000.00",50%,In-store
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,$50.00,225,"$112,500.00","$45,000.00",40%,In-store
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$60.00,495,"$297,000.00","$89,100.00",30%,In-store
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$40.00,200,"$80,000.00","$28,000.00",35%,In-store
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$35.00,175,"$61,250.00","$18,375.00",30%,In-store
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$35.00,150,"$52,500.00","$15,750.00",30%,In-store
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Apparel,$45.00,175,"$78,750.00","$39,375.00",50%,In-store
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women's Apparel,$50.00,300,"$150,000.00","$60,000.00",40%,In-store
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$35.00,550,"$192,500.00","$57,750.00",30%,In-store
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$30.00,300,"$90,000.00","$31,500.00",35%,In-store
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$25.00,200,"$50,000.00","$15,000.00",30%,In-store
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$25.00,175,"$43,750.00","$13,125.00",30%,In-store
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,$35.00,175,"$61,250.00","$30,625.00",50%,In-store
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,$55.00,325,"$178,750.00","$71,500.00",40%,In-store
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$50.00,550,"$275,000.00","$82,500.00",30%,In-store
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$45.00,300,"$135,000.00","$47,250.00",35%,In-store
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$40.00,225,"$90,000.00","$27,000.00",30%,In-store
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$40.00,175,"$70,000.00","$21,000.00",30%,In-store
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men's Apparel,$50.00,200,"$100,000.00","$50,000.00",50%,In-store
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women's Apparel,$55.00,375,"$206,250.00","$82,500.00",40%,In-store
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$50.00,525,"$262,500.00","$78,750.00",30%,In-store
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$45.00,300,"$135,000.00","$47,250.00",35%,In-store
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$40.00,225,"$90,000.00","$27,000.00",30%,In-store
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$40.00,200,"$80,000.00","$24,000.00",30%,In-store
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,$50.00,175,"$87,500.00","$43,750.00",50%,In-store
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,$55.00,350,"$192,500.00","$77,000.00",40%,In-store
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$35.00,475,"$166,250.00","$49,875.00",30%,In-store
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$30.00,250,"$75,000.00","$26,250.00",35%,In-store
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$25.00,150,"$37,500.00","$11,250.00",30%,In-store
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$25.00,125,"$31,250.00","$9,375.00",30%,In-store
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Apparel,$35.00,125,"$43,750.00","$21,875.00",50%,In-store
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women's Apparel,$40.00,200,"$80,000.00","$32,000.00",40%,In-store
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$45.00,375,"$168,750.00","$50,625.00",30%,In-store
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$35.00,225,"$78,750.00","$27,563.00",35%,In-store
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$35.00,125,"$43,750.00","$13,125.00",30%,In-store
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$35.00,125,"$43,750.00","$13,125.00",30%,In-store
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,$45.00,125,"$56,250.00","$28,125.00",50%,In-store
West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,$50.00,250,"$125,000.00","$50,000.00",40%,In-store
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$45.00,400,"$180,000.00","$54,000.00",30%,In-store
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$35.00,300,"$105,000.00","$36,750.00",35%,In-store
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$35.00,245,"$85,750.00","$25,725.00",30%,In-store
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$35.00,225,"$78,750.00","$23,625.00",30%,In-store
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,$60.00,200,"$120,000.00","$60,000.00",50%,In-store
West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,$65.00,300,"$195,000.00","$78,000.00",40%,In-store
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$60.00,550,"$330,000.00","$99,000.00",30%,In-store
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$50.00,350,"$175,000.00","$61,250.00",35%,In-store
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$50.00,300,"$150,000.00","$45,000.00",30%,In-store
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$50.00,250,"$125,000.00","$37,500.00",30%,In-store
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Men's Apparel,$60.00,250,"$150,000.00","$75,000.00",50%,In-store
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women's Apparel,$65.00,350,"$227,500.00","$91,000.00",40%,In-store
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$35.00,500,"$175,000.00","$70,000.00",40%,In-store
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$35.00,300,"$105,000.00","$42,000.00",40%,In-store
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$25.00,300,"$75,000.00","$26,250.00",35%,In-store
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,$30.00,150,"$45,000.00","$15,750.00",35%,In-store
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Men's Apparel,$45.00,200,"$90,000.00","$27,000.00",30%,In-store
West Gear,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Women's Apparel,$35.00,300,"$105,000.00","$42,000.00",40%,In-store
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,$35.00,550,"$192,500.00","$77,000.00",40%,In-store
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,$35.00,200,"$70,000.00","$28,000.00",40%,In-store
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$25.00,250,"$62,500.00","$21,875.00",35%,In-store
West Gear,1185732,2021-02-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$30.00,125,"$37,500.00","$13,125.00",35%,In-store
West Gear,1185732,2021-02-10,Midwest,Indiana,Indianapolis,Men's Apparel,$45.00,200,"$90,000.00","$27,000.00",30%,In-store
West Gear,1185732,2021-02-10,Midwest,Indiana,Indianapolis,Women's Apparel,$20.00,300,"$60,000.00","$24,000.00",40%,In-store
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Men's Street Footwear,$25.00,520,"$130,000.00","$52,000.00",40%,In-store
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$25.00,225,"$56,250.00","$22,500.00",40%,In-store
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Women's Street Footwear,$15.00,275,"$41,250.00","$14,438.00",35%,In-store
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$20.00,125,"$25,000.00","$8,750.00",35%,In-store
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Men's Apparel,$35.00,175,"$61,250.00","$18,375.00",30%,In-store
West Gear,1185732,2021-03-09,Midwest,Indiana,Indianapolis,Women's Apparel,$25.00,275,"$68,750.00","$27,500.00",40%,In-store
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,$25.00,500,"$125,000.00","$50,000.00",40%,In-store
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$25.00,200,"$50,000.00","$20,000.00",40%,In-store
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,$15.00,200,"$30,000.00","$10,500.00",35%,In-store
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$20.00,125,"$25,000.00","$8,750.00",35%,In-store
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Men's Apparel,$65.00,150,"$97,500.00","$29,250.00",30%,In-store
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Women's Apparel,$50.00,275,"$137,500.00","$55,000.00",40%,In-store
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Men's Street Footwear,$60.00,545,"$327,000.00","$130,800.00",40%,In-store
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$40.00,250,"$100,000.00","$40,000.00",40%,In-store
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Women's Street Footwear,$35.00,225,"$78,750.00","$27,563.00",35%,In-store
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$35.00,175,"$61,250.00","$21,438.00",35%,In-store
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Men's Apparel,$45.00,200,"$90,000.00","$27,000.00",30%,In-store
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Women's Apparel,$55.00,325,"$178,750.00","$71,500.00",40%,In-store
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,$40.00,575,"$230,000.00","$92,000.00",40%,In-store
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$35.00,325,"$113,750.00","$45,500.00",40%,In-store
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,$30.00,200,"$60,000.00","$21,000.00",35%,In-store
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$30.00,175,"$52,500.00","$18,375.00",35%,In-store
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Men's Apparel,$40.00,175,"$70,000.00","$21,000.00",30%,In-store
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Women's Apparel,$60.00,325,"$195,000.00","$78,000.00",40%,In-store
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Men's Street Footwear,$55.00,550,"$302,500.00","$121,000.00",40%,In-store
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$50.00,300,"$150,000.00","$60,000.00",40%,In-store
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Women's Street Footwear,$45.00,225,"$101,250.00","$35,438.00",35%,In-store
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$45.00,175,"$78,750.00","$27,563.00",35%,In-store
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Men's Apparel,$55.00,200,"$110,000.00","$33,000.00",30%,In-store
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Women's Apparel,$60.00,375,"$225,000.00","$90,000.00",40%,In-store
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,$50.00,525,"$262,500.00","$105,000.00",40%,In-store
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$45.00,300,"$135,000.00","$54,000.00",40%,In-store
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,$40.00,225,"$90,000.00","$31,500.00",35%,In-store
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$40.00,200,"$80,000.00","$28,000.00",35%,In-store
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Men's Apparel,$50.00,175,"$87,500.00","$26,250.00",30%,In-store
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Women's Apparel,$55.00,350,"$192,500.00","$77,000.00",40%,In-store
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Street Footwear,$35.00,475,"$166,250.00","$66,500.00",40%,In-store
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$30.00,275,"$82,500.00","$33,000.00",40%,In-store
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Street Footwear,$25.00,175,"$43,750.00","$15,313.00",35%,In-store
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$25.00,150,"$37,500.00","$13,125.00",35%,In-store
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Men's Apparel,$35.00,150,"$52,500.00","$15,750.00",30%,In-store
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Apparel,$40.00,225,"$90,000.00","$36,000.00",40%,In-store
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,$45.00,400,"$180,000.00","$72,000.00",40%,In-store
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$35.00,250,"$87,500.00","$35,000.00",40%,In-store
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,$35.00,150,"$52,500.00","$18,375.00",35%,In-store
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$35.00,150,"$52,500.00","$18,375.00",35%,In-store
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Apparel,$45.00,150,"$67,500.00","$20,250.00",30%,In-store
West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Women's Apparel,$50.00,275,"$137,500.00","$55,000.00",40%,In-store
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,$45.00,425,"$191,250.00","$76,500.00",40%,In-store
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$35.00,325,"$113,750.00","$45,500.00",40%,In-store
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,$35.00,270,"$94,500.00","$33,075.00",35%,In-store
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,$35.00,275,"$96,250.00","$33,688.00",35%,In-store
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Men's Apparel,$60.00,250,"$150,000.00","$45,000.00",30%,In-store
West Gear,1185732,2021-11-10,Midwest,Indiana,Indianapolis,Women's Apparel,$65.00,350,"$227,500.00","$91,000.00",40%,In-store
